name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,brand,Kebutuhan_Tier,brand_encoded,target_encoded
Intel Core2 Duo T7600 @ 2.33GHz,99.95,34.0,2008-12-01,"PBGA479, PPGA478",Laptop,2330.0,0.0,1,2,1,3182,182,Intel,Casual / Office,1,0
Intel Core2 Duo T7700 @ 2.40GHz,129.95,35.0,2008-11-01,BGA479,Laptop,2400.0,0.0,1,2,1,3101,403,Intel,Casual / Office,1,0
Intel Core2 Duo T7800 @ 2.60GHz,607.99,35.0,2009-03-01,BGA479,Laptop,2600.0,0.0,1,2,1,3005,55,Intel,Casual / Office,1,0
Intel Core2 Duo T8100 @ 2.10GHz,999.99,35.0,2008-12-01,BGA479,Laptop,2100.0,0.0,1,2,1,3241,584,Intel,Casual / Office,1,0
Intel Core2 Duo T8300 @ 2.40GHz,108.95,35.0,2008-12-01,BGA479,Laptop,2400.0,0.0,1,2,1,3084,571,Intel,Casual / Office,1,0
Intel Core2 Duo T9300 @ 2.50GHz,94.95,35.0,2008-12-01,BGA479,Laptop,2500.0,0.0,1,2,1,3027,851,Intel,Casual / Office,1,0
Intel Core2 Duo T9400 @ 2.53GHz,34.95,35.0,2009-01-01,BGA479,Laptop,2530.0,0.0,1,2,1,3039,724,Intel,Casual / Office,1,0
Intel Core2 Duo T9500 @ 2.60GHz,108.02,35.0,2009-01-01,BGA479,Laptop,2600.0,0.0,1,2,1,2946,256,Intel,Casual / Office,1,0
Intel Core2 Duo T9550 @ 2.66GHz,298.95,35.0,2009-02-01,BGA479,Laptop,2660.0,0.0,1,2,1,3059,321,Intel,Casual / Office,1,0
Intel Core2 Duo T9600 @ 2.80GHz,54.95,35.0,2009-02-01,BGA479,Laptop,2800.0,0.0,1,2,1,2925,888,Intel,Casual / Office,1,0
Intel Core2 Duo T9800 @ 2.93GHz,423.89,35.0,2009-02-01,BGA479,Laptop,2930.0,0.0,1,2,1,2802,118,Intel,Casual / Office,1,0
Intel Core2 Duo T9900 @ 3.06GHz,398.95,35.0,2009-07-01,"BGA479,PGA478",Laptop,3060.0,0.0,1,2,1,2797,257,Intel,Casual / Office,1,0
Intel Core2 Extreme Q6800 @ 2.93GHz,1125.0,75.0,2008-12-01,LGA775,Desktop,2930.0,0.0,1,4,1,2175,51,Intel,Casual / Office,1,0
Intel Core2 Extreme X6800 @ 2.93GHz,263.64,75.0,2008-12-01,PLGA775,Desktop,2930.0,0.0,1,2,1,3152,116,Intel,Casual / Office,1,0
Intel Core2 Extreme X7900 @ 2.80GHz,159.95,44.0,2009-03-01,PGA478,Laptop,2800.0,0.0,1,2,1,2892,40,Intel,Casual / Office,1,0
Intel Core2 Extreme X9000 @ 2.80GHz,409.95,44.0,2009-02-01,PGA478,Laptop,2800.0,0.0,1,2,1,2833,69,Intel,Casual / Office,1,0
Intel Core2 Extreme X9100 @ 3.06GHz,851.0,44.0,2008-12-01,PGA478,Laptop,3060.0,0.0,1,2,1,2841,101,Intel,Casual / Office,1,0
Intel Core2 Extreme X9650 @ 3.00GHz,859.99,130.0,2008-11-01,LGA775,Desktop,3000.0,0.0,1,4,1,2017,345,Intel,Gaming,1,2
Intel Core2 Quad Q6600 @ 2.40GHz,48.02,105.0,2008-11-01,LGA775,Desktop,2400.0,0.0,1,4,1,2385,7306,Intel,Casual / Office,1,0
Intel Core2 Quad Q6700 @ 2.66GHz,99.95,105.0,2008-11-01,LGA775,Desktop,2660.0,0.0,1,4,1,2213,965,Intel,Casual / Office,1,0
Intel Core2 Quad Q8200 @ 2.33GHz,63.99,95.0,2008-11-01,LGA775,Desktop,2330.0,0.0,1,4,1,2376,2323,Intel,Casual / Office,1,0
Intel Core2 Quad Q8300 @ 2.50GHz,33.72,95.0,2009-02-01,LGA775,Desktop,2500.0,0.0,1,4,1,2356,2036,Intel,Casual / Office,1,0
Intel Core2 Quad Q8400 @ 2.66GHz,128.88,95.0,2009-05-01,LGA775,Desktop,2660.0,0.0,1,4,1,2236,1547,Intel,Casual / Office,1,0
Intel Core2 Quad Q9000 @ 2.00GHz,389.0,45.0,2009-02-01,PGA478,Laptop,2000.0,0.0,1,4,1,2550,188,Intel,Casual / Office,1,0
Intel Core2 Quad Q9100 @ 2.26GHz,385.89,45.0,2009-04-01,PGA478,Laptop,2260.0,0.0,1,4,1,2404,51,Intel,Casual / Office,1,0
Intel Core2 Quad Q9300 @ 2.50GHz,68.02,95.0,2008-11-01,LGA775,Desktop,2500.0,0.0,1,4,1,2277,1405,Intel,Casual / Office,1,0
Intel Core2 Quad Q9400 @ 2.66GHz,38.03,95.0,2008-11-01,LGA775,Desktop,2660.0,0.0,1,4,1,2209,2360,Intel,Casual / Office,1,0
Intel Core2 Quad Q9450 @ 2.66GHz,35.7,95.0,2008-11-01,LGA775,Desktop,2660.0,0.0,1,4,1,2186,793,Intel,Casual / Office,1,0
Intel Core2 Quad Q9500 @ 2.83GHz,49.01,95.0,2010-05-01,LGA775,Desktop,2830.0,0.0,1,4,1,2145,286,Intel,Casual / Office,1,0
Intel Core2 Quad Q9505 @ 2.83GHz,334.99,95.0,2009-11-01,LGA775,Desktop,2830.0,0.0,1,4,1,2231,183,Intel,Casual / Office,1,0
Intel Core2 Quad Q9550 @ 2.83GHz,29.98,95.0,2008-11-01,LGA775,Desktop,2830.0,0.0,1,4,1,2098,3892,Intel,Casual / Office,1,0
Intel Core2 Quad Q9650 @ 3.00GHz,54.44,95.0,2008-12-01,LGA775,Desktop,3000.0,0.0,1,4,1,2019,1653,Intel,Gaming,1,2
Intel Pentium 2020M @ 2.40GHz,134.0,35.0,2013-02-01,FCPGA988,Laptop,2400.0,0.0,1,2,1,2653,805,Intel,Casual / Office,1,0
Intel Pentium 2030M @ 2.50GHz,134.0,35.0,2013-10-01,FCPGA988,Laptop,2500.0,0.0,1,2,1,2644,77,Intel,Casual / Office,1,0
Intel Pentium 2117U @ 1.80GHz,134.0,17.0,2013-03-01,FCBGA1023,Laptop,1800.0,0.0,1,2,1,2970,408,Intel,Casual / Office,1,0
Intel Pentium 2127U @ 1.90GHz,134.0,17.0,2013-08-01,FCBGA1023,Laptop,1900.0,0.0,1,2,1,2962,153,Intel,Casual / Office,1,0
Intel Pentium 2129Y @ 1.10GHz,134.0,10.0,2014-01-01,FCBGA1023,Laptop,1100.0,0.0,1,2,1,3407,17,Intel,Casual / Office,1,0
Intel Pentium 3550M @ 2.30GHz,215.92,37.0,2014-02-01,FCPGA946,Laptop,2300.0,0.0,1,2,1,2670,72,Intel,Casual / Office,1,0
Intel Pentium 4 1700MHz,99.99,64.0,2009-03-01,PGA423,Desktop,1700.0,0.0,1,1,1,3997,5,Intel,Casual / Office,1,0
Intel Pentium 4410Y @ 1.50GHz,161.0,6.0,2017-11-01,FCBGA1515,Laptop,1500.0,0.0,1,2,2,2609,8,Intel,Casual / Office,1,0
Intel Pentium 4415Y @ 1.60GHz,161.0,6.0,2018-08-01,FCBGA1515,Laptop,1600.0,0.0,1,2,2,2511,175,Intel,Casual / Office,1,0
Intel Pentium 4417U @ 2.30GHz,161.0,15.0,2019-03-01,FCBGA1356,Laptop,2300.0,0.0,1,2,2,2110,83,Intel,Casual / Office,1,0
Intel Pentium 4425Y @ 1.70GHz,161.0,6.0,2020-07-01,FCBGA1515,Laptop,1700.0,0.0,1,2,2,2424,30,Intel,Casual / Office,1,0
Intel Pentium 5405U @ 2.30GHz,161.0,15.0,2019-04-01,FCBGA1528,Laptop,2300.0,0.0,1,2,2,2118,88,Intel,Casual / Office,1,0
Intel Pentium 6405U @ 2.40GHz,161.0,15.0,2020-05-01,FCBGA1528,Laptop,2400.0,0.0,1,2,2,2041,36,Intel,Casual / Office,1,0
Intel Pentium 6805 @ 1.10GHz,161.0,15.0,2021-07-01,FCBGA1526,Laptop,1100.0,3000.0,1,2,2,1419,5,Intel,Casual / Office,1,0
Intel Pentium 957 @ 1.20GHz,134.0,17.0,2011-08-01,FCBGA1023,Laptop,1200.0,0.0,1,2,1,3370,3,Intel,Casual / Office,1,0
Intel Pentium B940 @ 2.00GHz,68.32,35.0,2011-06-01,PGA988,Laptop,2000.0,0.0,1,2,1,3119,416,Intel,Casual / Office,1,0
Intel Pentium B960 @ 2.20GHz,38.68,35.0,2012-01-01,PGA988,Laptop,2200.0,0.0,1,2,1,3056,1358,Intel,Casual / Office,1,0
Intel Pentium B970 @ 2.30GHz,50.99,35.0,2012-07-01,PGA988,Laptop,2300.0,0.0,1,2,1,2890,365,Intel,Casual / Office,1,0
Intel Pentium B980 @ 2.40GHz,35.81,35.0,2012-12-01,FCPGA988,Laptop,2400.0,0.0,1,2,1,2938,387,Intel,Casual / Office,1,0
Intel Pentium D1508 @ 2.20GHz,129.0,25.0,2017-12-01,FCBGA1667,Server,2200.0,2600.0,1,2,2,1709,2,Intel,Server,1,3
Intel Pentium E2140 @ 1.60GHz,54.48,65.0,2008-11-01,"LGA775, PLGA775",Desktop,1600.0,0.0,1,2,1,3454,350,Intel,Casual / Office,1,0
Intel Pentium E2160 @ 1.80GHz,89.0,65.0,2008-12-01,LGA775,Desktop,1800.0,0.0,1,2,1,3353,585,Intel,Casual / Office,1,0
Intel Pentium E2180 @ 2.00GHz,19.5,65.0,2008-11-01,LGA775,Desktop,2000.0,0.0,1,2,1,3321,847,Intel,Casual / Office,1,0
Intel Pentium E2200 @ 2.20GHz,54.0,65.0,2009-01-01,LGA775,Desktop,2200.0,0.0,1,2,1,3257,757,Intel,Casual / Office,1,0
Intel Pentium E2220 @ 2.40GHz,39.99,65.0,2009-01-01,LGA775,Desktop,2400.0,0.0,1,2,1,3177,342,Intel,Casual / Office,1,0
Intel Pentium E5200 @ 2.50GHz,49.94,65.0,2009-05-01,LGA775,Desktop,2500.0,0.0,1,2,1,3100,1561,Intel,Casual / Office,1,0
Intel Pentium E5300 @ 2.60GHz,59.49,65.0,2009-04-01,LGA775,Desktop,2600.0,0.0,1,2,1,3078,1472,Intel,Casual / Office,1,0
Intel Pentium E5400 @ 2.70GHz,72.1,65.0,2009-04-01,LGA775,Desktop,2700.0,0.0,1,2,1,3041,1067,Intel,Casual / Office,1,0
Intel Pentium E5500 @ 2.80GHz,15.99,65.0,2010-06-01,LGA775,Desktop,2800.0,0.0,1,2,1,2974,576,Intel,Casual / Office,1,0
Intel Pentium E5700 @ 3.00GHz,34.99,65.0,2010-09-01,LGA775,Desktop,3000.0,0.0,1,2,1,2935,1314,Intel,Casual / Office,1,0
Intel Pentium E5800 @ 3.20GHz,92.19,65.0,2012-01-01,LGA775,Desktop,3200.0,0.0,1,2,1,2847,713,Intel,Casual / Office,1,0
Intel Pentium E6300 @ 2.80GHz,41.85,65.0,2009-06-01,LGA775,Desktop,2800.0,0.0,1,2,1,2956,344,Intel,Casual / Office,1,0
Intel Pentium E6500 @ 2.93GHz,95.71,65.0,2009-11-01,LGA775,Desktop,2930.0,0.0,1,2,1,2862,504,Intel,Casual / Office,1,0
Intel Pentium E6600 @ 3.06GHz,37.5,65.0,2010-11-01,LGA775,Desktop,3060.0,0.0,1,2,1,2884,448,Intel,Casual / Office,1,0
Intel Pentium E6700 @ 3.20GHz,140.19,65.0,2010-07-01,LGA775,Desktop,3200.0,0.0,1,2,1,2780,455,Intel,Casual / Office,1,0
Intel Pentium E6800 @ 3.33GHz,24.95,65.0,2010-10-01,LGA775,Desktop,3330.0,0.0,1,2,1,2823,84,Intel,Casual / Office,1,0
Intel Pentium Extreme Edition 955 @ 3.46GHz,31.23,130.0,2009-04-01,PLGA775,Desktop,3460.0,0.0,1,2,2,3536,15,Intel,Casual / Office,1,0
Intel Pentium G2010 @ 2.80GHz,22.97,55.0,2013-02-01,FCLGA1155,Desktop,2800.0,0.0,1,2,1,2516,193,Intel,Casual / Office,1,0
Intel Pentium G2020 @ 2.90GHz,50.0,55.0,2013-01-01,FCLGA1155,Desktop,2900.0,0.0,1,2,1,2460,948,Intel,Casual / Office,1,0
Intel Pentium G2020T @ 2.50GHz,47.6,35.0,2013-01-01,FCLGA1155,Desktop,2500.0,0.0,1,2,1,2680,50,Intel,Casual / Office,1,0
Intel Pentium G2030 @ 3.00GHz,23.99,55.0,2013-07-01,FCLGA1155,Desktop,3000.0,0.0,1,2,1,2434,1030,Intel,Casual / Office,1,0
Intel Pentium G2030T @ 2.60GHz,130.5,35.0,2014-01-01,LGA1155,Desktop,2600.0,0.0,1,2,1,2515,31,Intel,Casual / Office,1,0
Intel Pentium G2120 @ 3.10GHz,59.99,55.0,2012-10-01,FCLGA1155,Desktop,3100.0,0.0,1,2,1,2325,219,Intel,Casual / Office,1,0
Intel Pentium G2130 @ 3.20GHz,43.64,55.0,2013-02-01,FCLGA1155,Desktop,3200.0,0.0,1,2,1,2314,199,Intel,Casual / Office,1,0
Intel Pentium G2140 @ 3.30GHz,45.0,55.0,2014-01-01,LGA1155,Desktop,3300.0,0.0,1,2,1,2202,11,Intel,Casual / Office,1,0
Intel Pentium G3220 @ 3.00GHz,64.16,54.0,2013-09-01,FCLGA1150,Desktop,3000.0,0.0,1,2,1,2331,1482,Intel,Casual / Office,1,0
Intel Pentium G3220T @ 2.60GHz,69.95,35.0,2014-03-01,LGA1150,Desktop,2600.0,0.0,1,2,1,2503,80,Intel,Casual / Office,1,0
Intel Pentium G3240 @ 3.10GHz,50.19,53.0,2014-05-01,FCLGA1150,Desktop,3100.0,0.0,1,2,1,2288,498,Intel,Casual / Office,1,0
Intel Pentium G3250 @ 3.20GHz,64.19,53.0,2014-09-01,LGA1150,Desktop,3200.0,0.0,1,2,1,2275,501,Intel,Casual / Office,1,0
Intel Pentium G3250T @ 2.80GHz,49.99,35.0,2015-01-01,LGA1150,Desktop,2800.0,0.0,1,2,1,2417,50,Intel,Casual / Office,1,0
Intel Pentium G3258 @ 3.20GHz,54.19,53.0,2014-06-01,FCLGA1150,Desktop,3200.0,0.0,1,2,1,2217,2531,Intel,Casual / Office,1,0
Intel Pentium G3260 @ 3.30GHz,57.59,53.0,2015-05-01,LGA1150,Desktop,3300.0,0.0,1,2,1,2225,400,Intel,Casual / Office,1,0
Intel Pentium G3260T @ 2.90GHz,49.99,35.0,2015-08-01,LGA1150,Desktop,2900.0,0.0,1,2,1,2410,12,Intel,Casual / Office,1,0
Intel Pentium G3420 @ 3.20GHz,44.0,54.0,2013-09-01,FCLGA1150,Desktop,3200.0,0.0,1,2,1,2272,572,Intel,Casual / Office,1,0
Intel Pentium G3420T @ 2.70GHz,159.99,35.0,2014-09-01,LGA1150,Desktop,2700.0,0.0,1,2,1,2307,5,Intel,Casual / Office,1,0
Intel Pentium G3430 @ 3.30GHz,73.1,54.0,2013-10-01,FCLGA1150,Desktop,3300.0,0.0,1,2,1,2183,44,Intel,Casual / Office,1,0
Intel Pentium G3440 @ 3.30GHz,149.99,53.0,2014-07-01,LGA1150,Desktop,3300.0,0.0,1,2,1,2182,48,Intel,Casual / Office,1,0
Intel Pentium G3450 @ 3.40GHz,53.9,53.0,2014-07-01,FCLGA1150,Desktop,3400.0,0.0,1,2,1,2176,108,Intel,Casual / Office,1,0
Intel Pentium G3460 @ 3.50GHz,124.0,53.0,2014-09-01,LGA1150,Desktop,3500.0,0.0,1,2,1,2155,68,Intel,Casual / Office,1,0
Intel Pentium G3470 @ 3.60GHz,309.73,53.0,2015-05-01,LGA1150,Desktop,3600.0,0.0,1,2,1,2022,18,Intel,Casual / Office,1,0
Intel Pentium G4400 @ 3.30GHz,55.95,54.0,2015-10-01,FCLGA1151,Desktop,3300.0,0.0,1,2,1,1951,1212,Intel,Casual / Office,1,0
Intel Pentium G4400TE @ 2.40GHz,64.0,35.0,2018-06-01,FCLGA1151,Laptop,2400.0,0.0,1,2,1,2156,1,Intel,Casual / Office,1,0
Intel Pentium G4500 @ 3.50GHz,166.67,51.0,2015-10-01,FCLGA1151,Desktop,3500.0,0.0,1,2,1,1887,194,Intel,Casual / Office,1,0
Intel Pentium G4520 @ 3.60GHz,100.18,51.0,2015-11-01,FCLGA1151,Desktop,3600.0,0.0,1,2,1,1816,50,Intel,Casual / Office,1,0
Intel Pentium G4560 @ 3.50GHz,63.6,54.0,2017-01-01,FCLGA1151,Desktop,3500.0,0.0,1,2,2,1619,2011,Intel,Casual / Office,1,0
Intel Pentium G4560T @ 2.90GHz,124.65,35.0,2017-03-01,FCLGA1151,Desktop,2900.0,0.0,1,2,2,1833,25,Intel,Casual / Office,1,0
Intel Pentium G4600 @ 3.60GHz,59.99,51.0,2017-01-01,FCLGA1151,Desktop,3600.0,0.0,1,2,2,1595,477,Intel,Casual / Office,1,0
Intel Pentium G4600T @ 3.00GHz,117.99,35.0,2017-04-01,FCLGA1151,Desktop,3000.0,0.0,1,2,2,1748,14,Intel,Casual / Office,1,0
Intel Pentium G4620 @ 3.70GHz,128.0,51.0,2017-01-01,FCLGA1151,Desktop,3700.0,0.0,1,2,2,1558,115,Intel,Casual / Office,1,0
Intel Pentium G620 @ 2.60GHz,11.97,65.0,2011-05-01,LGA1155,Desktop,2600.0,0.0,1,2,1,2774,926,Intel,Casual / Office,1,0
Intel Pentium G620T @ 2.20GHz,19.99,35.0,2011-07-01,LGA1155,Desktop,2200.0,0.0,1,2,1,3076,22,Intel,Casual / Office,1,0
Intel Pentium G630 @ 2.70GHz,60.0,65.0,2011-11-01,LGA1155,Desktop,2700.0,0.0,1,2,1,2723,756,Intel,Casual / Office,1,0
Intel Pentium G630T @ 2.30GHz,84.07,35.0,2011-10-01,LGA1155,Desktop,2300.0,0.0,1,2,1,2957,27,Intel,Casual / Office,1,0
Intel Pentium G640 @ 2.80GHz,30.0,65.0,2012-07-01,LGA1155,Desktop,2800.0,0.0,1,2,1,2709,217,Intel,Casual / Office,1,0
Intel Pentium G640T @ 2.40GHz,84.88,35.0,2012-01-01,LGA1155,Desktop,2400.0,0.0,1,2,1,2852,14,Intel,Casual / Office,1,0
Intel Pentium G645 @ 2.90GHz,93.35,65.0,2012-01-01,LGA1155,Desktop,2900.0,0.0,1,2,1,2678,369,Intel,Casual / Office,1,0
Intel Pentium G6950 @ 2.80GHz,79.0,73.0,2010-01-01,LGA1156,Desktop,2800.0,0.0,1,2,1,2924,80,Intel,Casual / Office,1,0
Intel Pentium G6951 @ 2.80GHz,74.0,73.0,2011-01-01,LGA1156,Desktop,2800.0,0.0,1,2,1,2652,6,Intel,Casual / Office,1,0
Intel Pentium G840 @ 2.80GHz,57.64,65.0,2011-06-01,FCLGA1155,Desktop,2800.0,0.0,1,2,1,2821,215,Intel,Casual / Office,1,0
Intel Pentium G850 @ 2.90GHz,101.95,65.0,2011-05-01,FCLGA1155,Desktop,2900.0,0.0,1,2,1,2654,255,Intel,Casual / Office,1,0
Intel Pentium G860 @ 3.00GHz,72.99,65.0,2011-11-01,FCLGA1155,Desktop,3000.0,0.0,1,2,1,2617,422,Intel,Casual / Office,1,0
Intel Pentium G870 @ 3.10GHz,77.0,65.0,2012-09-01,FCLGA1155,Desktop,3100.0,0.0,1,2,1,2577,79,Intel,Casual / Office,1,0
Intel Pentium Gold G5400 @ 3.70GHz,99.0,54.0,2018-04-01,FCLGA1151-2,Desktop,3700.0,0.0,1,2,2,1570,358,Intel,Casual / Office,1,0
Intel Pentium Gold G5400T @ 3.10GHz,94.95,35.0,2018-10-01,FCLGA1151-2,Server,3100.0,0.0,1,2,2,1729,8,Intel,Server,1,3
Intel Pentium Gold G5420 @ 3.80GHz,99.8,54.0,2019-06-01,FCLGA1151-2,Desktop,3800.0,0.0,1,2,2,1597,47,Intel,Casual / Office,1,0
Intel Pentium Gold G5420T @ 3.20GHz,64.0,35.0,2019-10-01,FCLGA1151-2,Desktop,3200.0,0.0,1,2,2,1623,6,Intel,Casual / Office,1,0
Intel Pentium Gold G5500 @ 3.80GHz,90.88,54.0,2018-05-01,FCLGA1151-2,Desktop,3800.0,0.0,1,2,2,1549,45,Intel,Casual / Office,1,0
Intel Pentium Gold G5500T @ 3.20GHz,75.0,35.0,2018-05-01,FCLGA1151-2,Desktop,3200.0,0.0,1,2,2,1699,8,Intel,Casual / Office,1,0
Intel Pentium Gold G5600 @ 3.90GHz,117.69,54.0,2018-05-01,FCLGA1151-2,Desktop,3900.0,0.0,1,2,2,1584,43,Intel,Casual / Office,1,0
Intel Pentium Gold G5600F @ 3.90GHz,74.95,54.0,2019-10-01,FCLGA1151-2,Desktop,3900.0,0.0,1,2,2,1476,2,Intel,Casual / Office,1,0
Intel Pentium Gold G5620 @ 4.00GHz,120.0,54.0,2019-12-01,FCLGA1151-2,Desktop,4000.0,0.0,1,2,2,1490,2,Intel,Casual / Office,1,0
Intel Pentium Gold G6400 @ 4.00GHz,68.99,58.0,2020-07-01,FCLGA1200,Desktop,4000.0,0.0,1,2,2,1484,117,Intel,Casual / Office,1,0
Intel Pentium Gold G6400T @ 3.40GHz,64.0,35.0,2021-04-01,FCLGA1200,Desktop,3400.0,0.0,1,2,2,1602,5,Intel,Casual / Office,1,0
Intel Pentium Gold G6405 @ 4.10GHz,59.0,58.0,2021-06-01,FCLGA1200,Desktop,4100.0,0.0,1,2,2,1453,81,Intel,Casual / Office,1,0
Intel Pentium Gold G6405T @ 3.50GHz,64.0,35.0,2021-06-01,FCLGA1200,Desktop,3500.0,0.0,1,2,2,1568,1,Intel,Casual / Office,1,0
Intel Pentium Gold G6500 @ 4.10GHz,89.99,58.0,2020-10-01,FCLGA1200,Desktop,4100.0,0.0,1,2,2,1480,7,Intel,Casual / Office,1,0
Intel Pentium Gold G6500T @ 3.50GHz,75.0,35.0,2021-03-01,FCLGA1200,Desktop,3500.0,0.0,1,2,2,1513,2,Intel,Casual / Office,1,0
Intel Pentium Gold G6505 @ 4.20GHz,75.0,58.0,2021-08-01,FCLGA1200,Desktop,4200.0,0.0,1,2,2,1434,1,Intel,Casual / Office,1,0
Intel Pentium Gold G6600 @ 4.20GHz,130.42,58.0,2021-03-01,FCLGA1200,Desktop,4200.0,0.0,1,2,2,1430,2,Intel,Casual / Office,1,0
Intel Pentium Gold G6605 @ 4.30GHz,164.99,58.0,2021-07-01,FCLGA1200,Desktop,4300.0,0.0,1,2,2,1407,12,Intel,Casual / Office,1,0
Intel Pentium Gold G7400,79.99,46.0,2022-02-01,"LGA1700,BGA1700",Desktop,3700.0,0.0,1,2,2,1064,34,Intel,Casual / Office,1,0
Intel Pentium Gold G7400T,64.0,35.0,2022-06-01,Unknown,Desktop,3100.0,0.0,1,2,2,1191,1,Intel,Casual / Office,1,0
Intel Pentium J6426 @ 2.00GHz,80.0,10.0,2022-02-01,FCBGA1493,Mobile/Embedded,2000.0,3000.0,1,4,1,1473,3,Intel,Casual / Office,1,0
Intel Pentium N3540 @ 2.16GHz,250.87,7.5,2014-10-01,FCBGA1170,Laptop,2160.0,2660.0,1,4,1,2784,1157,Intel,Casual / Office,1,0
Intel Pentium N3700 @ 1.60GHz,444.78,6.0,2015-04-01,FCBGA1170,Laptop,1600.0,2400.0,1,4,1,2753,803,Intel,Casual / Office,1,0
Intel Pentium N4200 @ 1.10GHz,228.71,6.0,2016-11-01,FCBGA1296,Laptop,1100.0,2500.0,1,4,1,2167,601,Intel,Casual / Office,1,0
Intel Pentium N6415 @ 1.20GHz,80.0,6.5,2021-04-01,FCBGA1493,Mobile/Embedded,1200.0,3000.0,1,4,1,1562,1,Intel,Casual / Office,1,0
Intel Pentium P6100 @ 2.00GHz,28.44,35.0,2010-09-01,PGA988,Laptop,2000.0,0.0,1,2,1,3109,809,Intel,Casual / Office,1,0
Intel Pentium P6200 @ 2.13GHz,24.95,35.0,2010-12-01,PGA988,Laptop,2130.0,0.0,1,2,1,3104,879,Intel,Casual / Office,1,0
Intel Pentium Silver J5005 @ 1.50GHz,521.99,10.0,2017-12-01,FCBGA1090,Desktop,1500.0,2800.0,1,4,1,1775,215,Intel,Casual / Office,1,0
Intel Pentium Silver N5000 @ 1.10GHz,161.0,6.0,2018-03-01,FCBGA1090,Laptop,1100.0,2700.0,1,4,1,1955,456,Intel,Casual / Office,1,0
Intel Pentium T2080 @ 1.73GHz,149.95,31.0,2008-12-01,PGA478,Laptop,1730.0,0.0,1,2,1,3659,113,Intel,Casual / Office,1,0
Intel Pentium T2330 @ 1.60GHz,149.95,35.0,2009-02-01,PPGA478,Laptop,1600.0,0.0,1,2,1,3475,150,Intel,Casual / Office,1,0
Intel Pentium T2370 @ 1.73GHz,25.0,35.0,2008-12-01,PPGA478,Laptop,1730.0,0.0,1,2,1,3450,147,Intel,Casual / Office,1,0
Intel Pentium T3200 @ 2.00GHz,12.0,35.0,2009-02-01,PPGA478,Laptop,2000.0,0.0,1,2,1,3360,351,Intel,Casual / Office,1,0
Intel Pentium T3400 @ 2.16GHz,79.95,35.0,2009-02-01,PPGA478,Laptop,2160.0,0.0,1,2,1,3346,427,Intel,Casual / Office,1,0
Intel Pentium T4200 @ 2.00GHz,98.95,35.0,2009-03-01,PGA478,Laptop,2000.0,0.0,1,2,1,3267,809,Intel,Casual / Office,1,0
Intel Pentium T4300 @ 2.10GHz,98.95,35.0,2009-08-01,PGA478,Laptop,2100.0,0.0,1,2,1,3208,862,Intel,Casual / Office,1,0
Intel Pentium T4400 @ 2.20GHz,109.95,35.0,2011-12-01,PGA478,Laptop,2200.0,0.0,1,2,1,3226,900,Intel,Casual / Office,1,0
Intel Pentium T4500 @ 2.30GHz,29.95,35.0,2010-02-01,PGA478,Laptop,2300.0,0.0,1,2,1,3165,995,Intel,Casual / Office,1,0
Intel T1400 @ 1.73GHz,15.0,0.0,2009-03-01,Unknown,Unknown,1730.0,0.0,1,2,1,3526,16,Intel,Casual / Office,1,0
Intel Xeon 2.40GHz,9.1,0.0,2009-03-01,Unknown,Server,2400.0,0.0,1,1,2,3903,3,Intel,Server,1,3
Intel Xeon 3.60GHz,851.0,110.0,2009-03-01,PPGA604,Server,3600.0,0.0,1,1,2,3595,6,Intel,Server,1,3
Intel Xeon 3.80GHz,851.0,110.0,2009-04-01,PPGA604,Server,3800.0,0.0,1,1,2,3614,2,Intel,Server,1,3
Intel Xeon 3040 @ 1.86GHz,25.04,65.0,2009-11-01,LGA775,Server,1860.0,0.0,1,2,1,3187,8,Intel,Server,1,3
Intel Xeon 3050 @ 2.13GHz,157.95,65.0,2009-02-01,LGA775,Server,2130.0,0.0,1,2,1,3126,13,Intel,Server,1,3
Intel Xeon 3060 @ 2.40GHz,22.99,65.0,2009-07-01,LGA775,Server,2400.0,0.0,1,2,1,3037,9,Intel,Server,1,3
Intel Xeon 3065 @ 2.33GHz,20.9,65.0,2009-05-01,LGA775,Server,2330.0,0.0,1,2,1,3098,10,Intel,Server,1,3
Intel Xeon 3070 @ 2.66GHz,28.65,65.0,2010-05-01,LGA775,Server,2660.0,0.0,1,2,1,2960,12,Intel,Server,1,3
Intel Xeon 3075 @ 2.66GHz,349.95,0.0,2011-02-01,Unknown,Server,2660.0,0.0,1,2,1,2891,3,Intel,Server,1,3
Intel Xeon 5110 @ 1.60GHz,35.0,65.0,2009-03-01,LGA771,Server,1600.0,0.0,1,2,1,3387,19,Intel,Server,1,3
Intel Xeon 5120 @ 1.86GHz,1015.0,65.0,2009-03-01,LGA771,Server,1860.0,0.0,1,2,1,3217,8,Intel,Server,1,3
Intel Xeon 5130 @ 2.00GHz,48.99,65.0,2009-02-01,LGA771,Server,2000.0,0.0,1,2,1,3183,38,Intel,Server,1,3
Intel Xeon 5140 @ 2.33GHz,36.99,65.0,2009-03-01,LGA771,Server,2330.0,0.0,1,2,1,3111,24,Intel,Server,1,3
Intel Xeon 5148 @ 2.33GHz,20.0,40.0,2010-01-01,LGA771,Server,2330.0,0.0,1,2,1,3063,4,Intel,Server,1,3
